INFO 2024-12-12 11:03:14,974 autoreload Watching for file changes with StatReloader
DEBUG 2024-12-12 11:03:15,730 autoreload File C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\openpyxl\formula\translate.py first seen with mtime 1720681139.176615
DEBUG 2024-12-12 11:03:15,731 autoreload File C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\docx\parts\__init__.py first seen with mtime 1722587828.6442058
DEBUG 2024-12-12 11:03:15,731 autoreload File C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\django\views\defaults.py first seen with mtime 1720681151.1048334
DEBUG 2024-12-12 11:03:15,731 autoreload File C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\django\core\serializers\json.py first seen with mtime 1720681150.2278943
DEBUG 2024-12-12 11:03:15,731 autoreload File C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\docx\styles\style.py first seen with mtime 1722587828.6592014
DEBUG 2024-12-12 11:03:15,732 autoreload File C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\phonenumbers\data\alt_format_350.py first seen with mtime 1733996833.3168056
DEBUG 2024-12-12 11:03:15,732 autoreload File C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\django\contrib\contenttypes\admin.py first seen with mtime 1720681146.8001125
DEBUG 2024-12-12 11:03:15,732 autoreload File C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\openpyxl\chart\plotarea.py first seen with mtime 1720681139.0039833
DEBUG 2024-12-12 11:03:15,732 autoreload File C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\debug_toolbar\panels\timer.py first seen with mtime 1720681177.212149
DEBUG 2024-12-12 11:03:15,733 autoreload File C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\django\views\generic\edit.py first seen with mtime 1720681151.1788297
DEBUG 2024-12-12 11:03:15,733 autoreload File C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\phonenumbers\data\alt_format_351.py first seen with mtime 1733996833.3178074
DEBUG 2024-12-12 11:03:15,733 autoreload File C:\Users\BCK-CustomApp\AppData\Local\Programs\Python\Python312\DLLs\_bz2.pyd first seen with mtime 1717696502.0
DEBUG 2024-12-12 11:03:15,733 autoreload File C:\Users\BCK-CustomApp\AppData\Local\Programs\Python\Python312\Lib\unittest\signals.py first seen with mtime 1712667018.0
DEBUG 2024-12-12 11:03:15,734 autoreload File C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\openpyxl\worksheet\merge.py first seen with mtime 1720681139.3281817
DEBUG 2024-12-12 11:03:15,734 autoreload File C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\pkg_resources\_vendor\packaging\markers.py first seen with mtime 1720681126.3131402
DEBUG 2024-12-12 11:03:15,734 autoreload File C:\Users\BCK-CustomApp\AppData\Local\Programs\Python\Python312\Lib\ctypes\_endian.py first seen with mtime 1712667018.0
DEBUG 2024-12-12 11:03:15,734 autoreload File C:\Users\BCK-CustomApp\AppData\Local\Programs\Python\Python312\Lib\asyncio\base_tasks.py first seen with mtime 1712667018.0
DEBUG 2024-12-12 11:03:15,735 autoreload File C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\django\forms\forms.py first seen with mtime 1720681150.5945473
DEBUG 2024-12-12 11:03:15,735 autoreload File C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\openpyxl\worksheet\drawing.py first seen with mtime 1720681139.3231783
DEBUG 2024-12-12 11:03:15,735 autoreload File C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\django\utils\regex_helper.py first seen with mtime 1720681150.9927475
DEBUG 2024-12-12 11:03:15,735 autoreload File C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\docx\text\pagebreak.py first seen with mtime 1722587828.7147608
DEBUG 2024-12-12 11:03:15,735 autoreload File C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\tracker\admin.py first seen with mtime 1731664063.1277719
DEBUG 2024-12-12 11:03:15,736 autoreload File C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\sqlparse\exceptions.py first seen with mtime 1720681125.4411087
DEBUG 2024-12-12 11:03:15,736 autoreload File C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\debug_toolbar\panels\profiling.py first seen with mtime 1720681177.2041326
DEBUG 2024-12-12 11:03:15,736 autoreload File C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\docx\oxml\coreprops.py first seen with mtime 1722587828.6092017
DEBUG 2024-12-12 11:03:15,737 autoreload File C:\Users\BCK-CustomApp\AppData\Local\Programs\Python\Python312\Lib\pprint.py first seen with mtime 1712667018.0
DEBUG 2024-12-12 11:03:15,737 autoreload File C:\Users\BCK-CustomApp\AppData\Local\Programs\Python\Python312\DLLs\_decimal.pyd first seen with mtime 1717696502.0
DEBUG 2024-12-12 11:03:15,737 autoreload File C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\phonenumbers\data\alt_format_972.py first seen with mtime 1733996833.3438067
DEBUG 2024-12-12 11:03:15,737 autoreload File C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\debug_toolbar\templatetags\__init__.py first seen with mtime 1720681177.2556734
DEBUG 2024-12-12 11:03:15,738 autoreload File C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\django\template\backends\django.py first seen with mtime 1720681150.8801796
DEBUG 2024-12-12 11:03:15,738 autoreload File C:\Users\BCK-CustomApp\AppData\Local\Programs\Python\Python312\Lib\xml\etree\ElementTree.py first seen with mtime 1712667018.0
DEBUG 2024-12-12 11:03:15,738 autoreload File C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\docx\text\paragraph.py first seen with mtime 1722587828.715761
DEBUG 2024-12-12 11:03:15,738 autoreload File C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\jinja2\meta.py first seen with mtime 1722603189.1510513
DEBUG 2024-12-12 11:03:15,739 autoreload File C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\openpyxl\worksheet\copier.py first seen with mtime 1720681139.3201804
DEBUG 2024-12-12 11:03:15,739 autoreload File C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\django\views\decorators\debug.py first seen with mtime 1720681151.1708434
DEBUG 2024-12-12 11:03:15,739 autoreload File C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\django\db\backends\base\validation.py first seen with mtime 1720681150.2959137
DEBUG 2024-12-12 11:03:15,739 autoreload File C:\Users\BCK-CustomApp\AppData\Local\Programs\Python\Python312\Lib\asyncio\base_futures.py first seen with mtime 1712667018.0
DEBUG 2024-12-12 11:03:15,740 autoreload File C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\docx\dml\color.py first seen with mtime 1722587828.5256574
DEBUG 2024-12-12 11:03:15,740 autoreload File C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\finance_project\__init__.py first seen with mtime 1720680944.6306248
DEBUG 2024-12-12 11:03:15,740 autoreload File C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\openpyxl\packaging\custom.py first seen with mtime 1720681139.1806366
DEBUG 2024-12-12 11:03:15,741 autoreload File C:\Users\BCK-CustomApp\AppData\Local\Programs\Python\Python312\Lib\asyncio\format_helpers.py first seen with mtime 1712667018.0
DEBUG 2024-12-12 11:03:15,741 autoreload File C:\Users\BCK-CustomApp\AppData\Local\Programs\Python\Python312\Lib\xml\__init__.py first seen with mtime 1712667018.0
DEBUG 2024-12-12 11:03:15,741 autoreload File C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\pkg_resources\_vendor\jaraco\context.py first seen with mtime 1720681126.2881374
DEBUG 2024-12-12 11:03:15,741 autoreload File C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\jinja2\tests.py first seen with mtime 1722603189.1570528
DEBUG 2024-12-12 11:03:15,741 autoreload File C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\jazzmin\templatetags\jazzmin.py first seen with mtime 1722503057.837191
DEBUG 2024-12-12 11:03:15,742 autoreload File C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\openpyxl\worksheet\filters.py first seen with mtime 1720681139.3251798
DEBUG 2024-12-12 11:03:15,742 autoreload File C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\openpyxl\utils\exceptions.py first seen with mtime 1720681139.2488348
DEBUG 2024-12-12 11:03:15,742 autoreload File C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\openpyxl\worksheet\worksheet.py first seen with mtime 1720681139.382205
DEBUG 2024-12-12 11:03:15,742 autoreload File C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\django\db\backends\postgresql\introspection.py first seen with mtime 1720681150.3814394
DEBUG 2024-12-12 11:03:15,743 autoreload File C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\django\test\utils.py first seen with mtime 1720681150.9147239
DEBUG 2024-12-12 11:03:15,743 autoreload File C:\Users\BCK-CustomApp\AppData\Local\Programs\Python\Python312\Lib\importlib\abc.py first seen with mtime 1712667018.0
DEBUG 2024-12-12 11:03:15,743 autoreload File C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\django\contrib\contenttypes\models.py first seen with mtime 1720681146.8123503
DEBUG 2024-12-12 11:03:15,744 autoreload File C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\docx\parts\numbering.py first seen with mtime 1722587828.649201
DEBUG 2024-12-12 11:03:15,744 autoreload File C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\django\contrib\contenttypes\__init__.py first seen with mtime 1720681146.7991073
DEBUG 2024-12-12 11:03:15,744 autoreload File C:\Users\BCK-CustomApp\AppData\Local\Programs\Python\Python312\Lib\socket.py first seen with mtime 1717696452.0
DEBUG 2024-12-12 11:03:15,744 autoreload File C:\Users\BCK-CustomApp\AppData\Local\Programs\Python\Python312\Lib\mimetypes.py first seen with mtime 1712667018.0
DEBUG 2024-12-12 11:03:15,744 autoreload File C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\django\views\decorators\common.py first seen with mtime 1720681151.1658266
DEBUG 2024-12-12 11:03:15,745 autoreload File C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\pkg_resources\_vendor\packaging\_structures.py first seen with mtime 1720681126.3111382
DEBUG 2024-12-12 11:03:15,745 autoreload File C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\django\contrib\admin\views\__init__.py first seen with mtime 1720681145.7748978
DEBUG 2024-12-12 11:03:15,745 autoreload File C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\django\core\cache\backends\base.py first seen with mtime 1720681150.030794
DEBUG 2024-12-12 11:03:15,745 autoreload File C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\django\db\backends\base\introspection.py first seen with mtime 1720681150.2929103
DEBUG 2024-12-12 11:03:15,746 autoreload File C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\openpyxl\worksheet\_write_only.py first seen with mtime 1720681139.3161793
DEBUG 2024-12-12 11:03:15,746 autoreload File C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\docx\opc\parts\coreprops.py first seen with mtime 1722587828.6062007
DEBUG 2024-12-12 11:03:15,746 autoreload File C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\django\core\cache\utils.py first seen with mtime 1720681150.0287936
DEBUG 2024-12-12 11:03:15,746 autoreload File C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\allauth\models.py first seen with mtime 1720681182.6197684
DEBUG 2024-12-12 11:03:15,747 autoreload File C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\openpyxl\worksheet\pagebreak.py first seen with mtime 1720681139.331207
DEBUG 2024-12-12 11:03:15,747 autoreload File C:\Users\BCK-CustomApp\AppData\Local\Programs\Python\Python312\Lib\importlib\resources\abc.py first seen with mtime 1712667018.0
DEBUG 2024-12-12 11:03:15,747 autoreload File C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\docx\oxml\text\hyperlink.py first seen with mtime 1722587828.6332016
DEBUG 2024-12-12 11:03:15,747 autoreload File C:\Users\BCK-CustomApp\AppData\Local\Programs\Python\Python312\Lib\_markupbase.py first seen with mtime 1712667018.0
DEBUG 2024-12-12 11:03:15,748 autoreload File C:\Users\BCK-CustomApp\AppData\Local\Programs\Python\Python312\Lib\importlib\metadata\_adapters.py first seen with mtime 1712667018.0
DEBUG 2024-12-12 11:03:15,748 autoreload File C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\django\db\models\sql\__init__.py first seen with mtime 1720681150.5365398
DEBUG 2024-12-12 11:03:15,748 autoreload File C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\docx\opc\phys_pkg.py first seen with mtime 1722587828.598202
DEBUG 2024-12-12 11:03:15,748 autoreload File C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\sqlparse\filters\aligned_indent.py first seen with mtime 1720681125.4521072
DEBUG 2024-12-12 11:03:15,748 autoreload File C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\docx\package.py first seen with mtime 1722587828.5106514
DEBUG 2024-12-12 11:03:15,749 autoreload File C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\django\contrib\admin\options.py first seen with mtime 1720681144.9704812
DEBUG 2024-12-12 11:03:15,749 autoreload File C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\docx\shared.py first seen with mtime 1722587828.519657
DEBUG 2024-12-12 11:03:15,749 autoreload File C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\openpyxl\worksheet\formula.py first seen with mtime 1720681139.326178
DEBUG 2024-12-12 11:03:15,749 autoreload File C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\django\contrib\admin\checks.py first seen with mtime 1720681144.960483
DEBUG 2024-12-12 11:03:15,750 autoreload File C:\Users\BCK-CustomApp\AppData\Local\Programs\Python\Python312\Lib\inspect.py first seen with mtime 1717696452.0
DEBUG 2024-12-12 11:03:15,750 autoreload File C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\openpyxl\descriptors\base.py first seen with mtime 1720681139.1486342
DEBUG 2024-12-12 11:03:15,750 autoreload File C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\django\middleware\csrf.py first seen with mtime 1720681150.8561797
DEBUG 2024-12-12 11:03:15,750 autoreload File C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\openpyxl\worksheet\_reader.py first seen with mtime 1720681139.3151796
DEBUG 2024-12-12 11:03:15,751 autoreload File C:\Users\BCK-CustomApp\AppData\Local\Programs\Python\Python312\Lib\uuid.py first seen with mtime 1712667018.0
DEBUG 2024-12-12 11:03:15,751 autoreload File C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\jazzmin\__init__.py first seen with mtime 1722503057.504817
DEBUG 2024-12-12 11:03:15,751 autoreload File C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\django\db\models\enums.py first seen with mtime 1720681150.4739904
DEBUG 2024-12-12 11:03:15,751 autoreload File C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\lxml\_elementpath.cp312-win_amd64.pyd first seen with mtime 1722587827.6187115
DEBUG 2024-12-12 11:03:15,752 autoreload File C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\django\db\models\sql\query.py first seen with mtime 1720681150.583536
DEBUG 2024-12-12 11:03:15,752 autoreload File C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\pkg_resources\_vendor\packaging\version.py first seen with mtime 1720681126.3201847
DEBUG 2024-12-12 11:03:15,752 autoreload File C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\django\utils\text.py first seen with mtime 1720681150.9967477
DEBUG 2024-12-12 11:03:15,752 autoreload File C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\docx\opc\packuri.py first seen with mtime 1722587828.5951998
DEBUG 2024-12-12 11:03:15,753 autoreload File C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\docx\styles\__init__.py first seen with mtime 1722587828.6571999
DEBUG 2024-12-12 11:03:15,753 autoreload File C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\django\views\i18n.py first seen with mtime 1720681151.1058307
DEBUG 2024-12-12 11:03:15,753 autoreload File C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\docx\opc\__init__.py first seen with mtime 1722587828.5816708
DEBUG 2024-12-12 11:03:15,754 autoreload File C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\openpyxl\cell\rich_text.py first seen with mtime 1720681138.9824538
DEBUG 2024-12-12 11:03:15,754 autoreload File C:\Users\BCK-CustomApp\AppData\Local\Programs\Python\Python312\Lib\asyncio\streams.py first seen with mtime 1712667018.0
